#Name_of_the_paper	Z_up	Z_down	SFRD
Hagen_et_al._2015	0.2	0.4	0.013281370306119328	0.006175961898531233
Hagen_et_al._2015	0.4	0.6	0.015598793907217851	0.01768984693354182
Hagen_et_al._2015	0.6	0.8	0.04370118784253202	0.034381979350196906
Hagen_et_al._2015	0.8	1.2	0.04960978563029469	0.09020171784120262
Moutard_et_al._2019	0.05	0.3	0.006392375504028358	0.0005996353576118416
Moutard_et_al._2019	0.3	0.45	0.008764533897422823	0.0005640596206712996
Moutard_et_al._2019	0.45	0.6	0.008953818171602547	0.001352302056170915
Moutard_et_al._2019	0.6	0.9	0.012588715541241614	0.001118669964363281
Moutard_et_al._2019	0.9	1.3	0.02224366157634783	0.003384527253903183
Moutard_et_al._2019	1.3	1.8	0.02207187363900031	0.002451743064513587
Moutard_et_al._2019	1.8	2.5	0.05511280484667141	0.0016700477901829783
Moutard_et_al._2019	2.5	3.5	0.024294039481710286	0.0006627240817526368
Pello_et_al._2018	5.0	5.0	0.019610595925969188	0.00034346161335419495
Pello_et_al._2018	6.0	6.0	0.01522050015822076	0.0018337449526125479
Bhatawdekar_et_al._2018	6.0	6.0	0.0077375234614004895	0.001579898740102473
Bhatawdekar_et_al._2018	7.0	7.0	0.006593589370613413	0.001958054333221762
Bhatawdekar_et_al._2018	8.0	8.0	0.005847412688098375	0.006308950739387316
